TIME(2023/11/07 09:45:11.918),FPOGD,FPOGID,LPMM,RPMM,AOI
334.54398,0.23499,1076,3.99261,3.46421,
334.55008,0.23499,1076,3.97967,3.47567,
334.55734,0.0202,1077,3.97922,3.46266,
334.56393,0.02679,1077,4.03534,3.4736,
334.57071,0.03357,1077,4.0776,3.4763,
334.57693,0.03979,1077,4.04566,3.4915,
334.58401,0.04688,1077,4.0349,3.49026,
334.59073,0.05359,1077,4.04788,3.50089,
334.59695,0.05981,1077,4.04518,3.48084,
334.60385,0.06671,1077,4.00863,3.47913,
334.61038,0.07324,1077,3.96772,3.47042,
334.61758,0.08044,1077,3.97476,3.46368,
334.6243,0.08716,1077,4.01406,3.36959,
334.63101,0.09387,1077,4.02798,3.40322,
334.63766,0.10052,1077,3.9977,3.42806,
334.64444,0.1073,1077,3.98912,3.43746,
334.65103,0.11389,1077,3.94661,3.41283,
334.6572,0.12006,1077,3.95865,3.40138,
334.66422,0.12708,1077,4.01165,3.3898,
334.67123,0.13409,1077,3.97015,3.38276,
334.67783,0.14069,1077,3.9637,3.39078,
334.68454,0.1474,1077,3.96751,3.45754,
334.69125,0.15411,1077,3.9793,3.43707,
334.69797,0.16083,1077,3.97734,3.42152,
334.70468,0.16754,1077,4.04724,3.47523,
334.71109,0.17395,1077,4.00368,3.41654,
334.71756,0.18042,1077,3.96796,3.39685,
334.72446,0.18732,1077,3.99164,3.38573,
334.73105,0.19391,1077,3.96659,3.45716,
334.73807,0.20093,1077,3.94556,3.43309,
334.74478,0.20764,1077,3.95466,3.40971,
334.7518,0.21466,1077,4.00851,3.42206,
334.75821,0.22107,1077,4.0046,3.42615,
334.76474,0.2276,1077,3.9822,3.38721,
334.77121,0.23407,1077,3.89172,3.41988,
334.77841,0.24127,1077,3.92627,3.38852,
334.785,0.24786,1077,4.06241,3.35183,
334.79172,0.25458,1077,3.9733,3.3959,
334.79837,0.26123,1077,3.99929,3.44139,
334.80515,0.26801,1077,3.9452,3.42635,
334.81137,0.27423,1077,3.93121,3.4141,
334.81845,0.28131,1077,3.91598,3.44856,
334.82523,0.28809,1077,3.87989,3.42379,
334.83139,0.29425,1077,3.89959,3.41186,
334.83829,0.30115,1077,3.89948,3.40708,
334.84488,0.30774,1077,3.8969,3.38654,
334.85208,0.31494,1077,3.85287,3.42721,
334.85873,0.32159,1077,3.86834,3.373,
334.86539,0.32825,1077,3.85812,3.35512,
334.87204,0.3349,1077,3.90677,3.36856,
334.87814,0.341,1077,3.89992,3.42142,
334.88522,0.34808,1077,3.96643,3.37924,
334.89218,0.35504,1077,4.00818,3.3712,
334.89865,0.36151,1077,4.00676,3.32107,
334.90555,0.36841,1077,3.94358,3.35353,
334.91226,0.37512,1077,3.85877,3.3493,
334.91904,0.3819,1077,3.89773,3.33932,
334.92575,0.38861,1077,3.96283,3.30396,
334.93185,0.39471,1077,3.91862,3.34269,
334.93863,0.40149,1077,3.91946,3.33362,
334.94534,0.4082,1077,3.87723,3.34714,
334.95218,0.41504,1077,3.84551,3.33984,
334.95926,0.42212,1077,3.86085,3.29431,
334.96591,0.42877,1077,3.8821,3.34956,
334.97275,0.43561,1077,3.88295,3.32284,
334.97903,0.44189,1077,3.87235,3.322,
334.98642,0.44928,1077,3.82983,3.32764,
334.99203,0.4549,1077,3.74981,3.31814,
334.99942,0.46228,1077,3.75053,3.28987,
335.00583,0.46869,1077,3.79643,3.3166,
335.01285,0.47571,1077,3.902,3.30277,
335.0195,0.48236,1077,3.86961,3.27024,
335.02621,0.48907,1077,3.80838,3.30483,
335.03275,0.49561,1077,3.74485,3.27036,
335.03909,0.50195,1077,3.70812,3.29241,
335.04593,0.50879,1077,3.81565,3.20242,
335.05252,0.51538,1077,3.83823,3.20746,
335.05936,0.52222,1077,3.80662,3.21518,
335.06644,0.5293,1077,3.83719,3.30457,
335.07303,0.53589,1077,3.77484,3.28536,
335.0798,0.54266,1077,3.75497,3.27035,
335.08621,0.54907,1077,3.82646,3.28139,
335.09311,0.55597,1077,3.79634,3.14826,
335.09946,0.56232,1077,3.77853,3.19005,
335.10648,0.56934,1077,3.85392,3.22213,
335.11331,0.57617,1077,3.8434,3.25207,
335.11996,0.58282,1077,3.84975,3.231,
335.1265,0.58936,1077,3.81751,3.25436,
335.13327,0.59613,1077,3.86152,3.27199,
335.1398,0.60266,1077,3.85417,3.28418,
335.14621,0.60907,1077,3.7866,3.21091,
335.15335,0.61621,1077,3.64498,3.23765,
335.15952,0.62238,1077,3.66812,3.21292,
335.16635,0.62921,1077,3.72266,3.22731,
335.17361,0.63647,1077,3.72307,3.21706,
335.18021,0.64307,1077,3.75239,3.24515,
335.18692,0.64978,1077,3.82728,3.20886,
335.19339,0.65625,1077,3.75483,3.24141,
335.20041,0.66327,1077,3.7488,3.26779,
335.20651,0.66937,1077,3.8621,3.21929,
335.21341,0.67627,1077,3.84074,3.20146,
335.22037,0.68323,1077,3.7898,3.22646,
335.22714,0.69,1077,3.82491,3.20905,
335.23386,0.69672,1077,3.79771,3.23201,
335.24045,0.70331,1077,3.77983,3.23922,
335.24722,0.71008,1077,3.8165,3.22761,
335.25327,0.71613,1077,3.85231,3.23078,
335.26035,0.72321,1077,3.75524,3.19294,
335.267,0.72986,1077,3.75001,3.21871,
335.27377,0.73663,1077,3.78481,3.21345,
335.28024,0.7431,1077,3.80645,3.26359,
335.28745,0.75031,1077,3.80194,3.21314,
335.2941,0.75696,1077,3.82008,3.21726,
335.30051,0.76337,1077,3.84803,3.21939,
335.30746,0.77032,1077,3.86671,3.24845,
335.31418,0.77704,1077,3.8306,3.23711,
335.32034,0.7832,1077,3.83638,3.24901,
335.32724,0.7901,1077,3.82983,3.2375,
335.33426,0.79712,1077,3.74117,3.25896,
335.34103,0.80389,1077,3.76348,3.23435,
335.34744,0.8103,1077,3.87714,3.20589,
335.35416,0.81702,1077,3.81889,3.24385,
335.36111,0.82397,1077,3.79586,3.2434,
335.36777,0.83063,1077,3.79534,3.23704,
335.37442,0.83728,1077,3.81898,3.23667,
335.38077,0.84363,1077,3.86646,3.26132,
335.38766,0.85052,1077,3.80106,3.23122,
335.39407,0.85693,1077,3.86062,3.31971,
335.40103,0.86389,1077,3.82543,3.31044,
335.40793,0.87079,1077,3.85616,3.28642,
335.4147,0.87756,1077,3.85097,3.29697,
335.42142,0.88428,1077,3.80772,3.34717,
335.42752,0.89038,1077,3.81212,3.3492,
335.43478,0.89764,1077,3.8497,3.31278,
335.44107,0.90393,1077,3.85057,3.35402,
335.44791,0.91077,1077,3.85946,3.3579,
335.4548,0.91766,1077,3.84018,3.3107,
335.46164,0.9245,1077,3.83608,3.31782,
335.46799,0.93085,1077,3.84885,3.30379,
335.47501,0.93085,1077,3.83253,3.29789,
335.48117,0.93085,1077,3.82678,3.29211,
335.48795,0.93085,1077,3.8259,3.29589,
335.49466,0.01965,1078,3.75835,3.27437,
335.50156,0.02655,1078,3.78246,3.2857,
335.50839,0.03339,1078,3.77286,3.23735,
335.51517,0.04016,1078,3.76088,3.30197,
335.52188,0.04688,1078,3.77316,3.30115,
335.52859,0.05359,1078,3.74706,3.30733,
335.53494,0.05994,1078,3.72873,3.27648,
335.54147,0.06647,1078,3.72961,3.26724,
335.54874,0.07373,1078,3.78897,3.28295,
335.55533,0.08032,1078,3.7669,3.26257,
335.5618,0.08679,1078,3.7445,3.25272,
335.5687,0.09369,1078,3.75913,3.27064,
335.57498,0.09998,1078,3.75304,3.23275,
335.58182,0.10681,1078,3.74925,3.25439,
335.58865,0.11365,1078,3.7934,3.26651,
335.59512,0.12012,1078,3.73843,3.2558,
335.60251,0.1275,1078,3.7525,3.20949,
335.60849,0.13348,1078,3.7921,3.25556,
335.61526,0.14026,1078,3.79031,3.22071,
335.62228,0.14728,1078,3.76038,3.22558,
335.629,0.15399,1078,3.74631,3.21923,
335.63571,0.16071,1078,3.76215,3.22199,
335.64212,0.16711,1078,3.77089,3.22396,
335.64841,0.1734,1078,3.74147,3.2529,
335.65585,0.18085,1078,3.76539,3.23521,
335.66251,0.1875,1078,3.74486,3.21211,
335.66898,0.19397,1078,3.7638,3.25423,
335.67593,0.20093,1078,3.83939,3.28177,
335.6824,0.2074,1078,3.78996,3.24965,
335.68863,0.21362,1078,3.78019,3.24783,
335.69553,0.22052,1078,3.80585,3.28807,
335.7023,0.22729,1078,3.75844,3.24775,
335.70895,0.23395,1078,3.77333,3.26496,
335.71567,0.24066,1078,3.7904,3.26106,
335.72269,0.24768,1078,3.79693,3.25789,
335.72897,0.25397,1078,3.83104,3.25348,
335.73575,0.26074,1078,3.83738,3.31149,
335.74271,0.2677,1078,3.86471,3.27721,
335.74911,0.27411,1078,3.89277,3.27973,
335.75577,0.28076,1078,3.87634,3.28959,
335.7626,0.2876,1078,3.86888,3.29414,
335.76901,0.29401,1078,3.8724,3.2951,
335.77597,0.30096,1078,3.86905,3.28337,
335.78262,0.30762,1078,3.8859,3.28912,
335.78934,0.31433,1078,3.91706,3.3,
335.79581,0.3208,1078,3.897,3.34203,
335.8027,0.3277,1078,3.86102,3.32522,
335.80942,0.33441,1078,3.85547,3.34395,
335.81619,0.34119,1078,3.85634,3.34917,
335.82419,0.34918,1078,3.85557,3.36272,
335.82956,0.35455,1078,3.9215,3.36218,
335.83615,0.36115,1078,3.87841,3.37841,
335.84293,0.36792,1078,3.94759,3.39653,
335.84958,0.37457,1078,3.95632,3.41112,
335.85623,0.38123,1078,3.83526,3.34922,
335.86295,0.38794,1078,3.94012,3.34561,
335.86966,0.39465,1078,3.86005,3.40257,
335.87643,0.40143,1078,3.84402,3.3224,
335.8829,0.4079,1078,3.93873,3.32555,
335.88974,0.41473,1078,3.96239,3.45795,
335.89603,0.42102,1078,3.96669,3.34597,
335.90311,0.4281,1078,4.02804,3.53939,
335.90964,0.43463,1078,3.91639,3.45945,
335.91666,0.44165,1078,3.97546,3.36783,
335.92361,0.44861,1078,3.99273,3.54406,
335.93027,0.45526,1078,3.96464,3.43371,
335.93704,0.46204,1078,3.90883,3.37007,
335.94321,0.4682,1078,3.96207,3.40533,
335.9501,0.4751,1078,3.95302,3.42908,
335.95676,0.48175,1078,3.94731,3.38575,
335.96353,0.48853,1078,3.8986,3.41077,
335.96994,0.49493,1078,4.00163,3.38904,
335.97696,0.50195,1078,3.962,3.40286,
335.98343,0.50842,1078,3.94305,3.44358,
335.99014,0.51514,1078,3.96363,3.4122,
335.99673,0.52173,1078,3.9967,3.41047,
336.00345,0.52844,1078,3.92222,3.46102,
336.01035,0.53534,1078,3.91704,3.38511,
336.01706,0.54205,1078,3.95871,3.4171,
336.02359,0.54858,1078,3.90518,3.39335,
336.03049,0.55548,1078,3.89208,3.43229,
336.03818,0.56317,1078,3.99617,3.43866,
336.04379,0.56879,1078,3.92992,3.45433,
336.05185,0.57684,1078,3.96582,3.40831,
336.05716,0.58215,1078,3.99779,3.44394,
336.06424,0.58923,1078,3.86556,3.41074,
336.07059,0.59558,1078,3.91517,3.38015,
336.07712,0.60211,1078,3.9132,3.39516,
336.08395,0.60895,1078,3.91483,3.38287,
336.09073,0.61572,1078,3.89484,3.39748,
336.09775,0.62274,1078,3.84338,3.41457,
336.10367,0.62866,1078,3.91439,3.39831,
336.11057,0.63556,1078,3.92009,3.37775,
336.11758,0.64258,1078,3.95132,3.38864,
336.12418,0.64917,1078,3.98705,3.36426,
336.13138,0.65637,1078,4.00713,3.3703,
336.13748,0.66248,1078,3.9894,3.37831,
336.14407,0.66907,1078,3.95594,3.37866,
336.15128,0.67627,1078,3.9612,3.38103,
336.15878,0.68378,1078,3.97384,3.37718,
336.16397,0.68896,1078,3.96484,3.38514,
336.17105,0.69604,1078,3.89586,3.47426,
336.17807,0.70306,1078,3.86878,3.41858,
336.18484,0.70984,1078,3.963,3.42231,
336.19156,0.71655,1078,3.97707,3.39067,
336.19791,0.7229,1078,3.93832,3.38395,
336.20493,0.72992,1078,3.87008,3.39315,
336.21121,0.73621,1078,3.99348,3.4196,
336.21793,0.74292,1078,3.94402,3.3973,
336.22507,0.75006,1078,3.91788,3.38806,
336.2316,0.75659,1078,4.04995,3.41985,
336.23825,0.76324,1078,3.97081,3.44066,
336.24503,0.77002,1078,4.02685,3.45148,
336.2515,0.77649,1078,3.98887,3.42057,
336.25809,0.78308,1078,4.06322,3.46065,
336.26492,0.78992,1078,4.01178,3.38935,
336.27158,0.79657,1078,4.0297,3.44686,
336.27835,0.80334,1078,3.97121,3.45571,
336.28525,0.81024,1078,3.98806,3.46034,
336.29202,0.81702,1078,4.0352,3.42302,
336.29874,0.82373,1078,4.03735,3.45607,
336.30539,0.83038,1078,4.06488,3.46871,
336.31186,0.83685,1078,4.05347,3.50495,
336.31857,0.84357,1078,4.15892,3.51575,
336.32504,0.84357,1078,4.10363,3.63847,
336.33206,0.84357,1078,4.09857,3.66482,
336.3392,0.84357,1078,4.20174,3.78466,
336.34561,0.84357,1078,4.05592,3.74799,
336.35226,0.84357,1078,3.97047,3.79839,
336.35886,0.84357,1078,4.00224,3.73006,
336.36545,0.01984,1079,4.11925,3.65463,
336.37234,0.02673,1079,3.97883,3.71421,
336.37875,0.03314,1079,3.96129,3.59019,
336.38559,0.03998,1079,3.95734,3.64749,
336.39249,0.04688,1079,3.93897,3.70878,
336.3992,0.05359,1079,4.03217,3.61485,
336.40585,0.06024,1079,3.99104,3.69933,
336.41257,0.06696,1079,3.95454,3.76162,
336.41916,0.07355,1079,4.037,3.69167,
336.42581,0.0802,1079,4.03442,3.67398,
336.43265,0.08704,1079,3.93765,3.71291,
336.43936,0.09375,1079,3.98405,3.68339,
336.44595,0.10034,1079,4.01313,3.68644,
336.45273,0.10712,1079,4.05724,3.70743,
336.4592,0.11359,1079,3.97238,3.5858,
336.46597,0.12036,1079,3.9725,3.55743,
336.47281,0.1272,1079,3.98106,3.5506,
336.47934,0.13373,1079,4.0081,3.66429,
336.48575,0.14014,1079,3.97906,3.66222,
336.49301,0.1474,1079,4.0786,3.62537,
336.49948,0.15387,1079,3.99622,3.62049,
336.50607,0.16046,1079,3.89851,3.60467,
336.51273,0.16711,1079,3.95751,3.62412,
336.51974,0.17413,1079,3.93001,3.71631,
336.5264,0.18079,1079,3.93163,3.63725,
336.53317,0.18756,1079,3.90902,3.59623,
336.53964,0.19403,1079,4.00037,3.579,
336.54611,0.2005,1079,3.89636,3.58985,
336.55276,0.20715,1079,3.85399,3.51863,
336.55966,0.21405,1079,3.94132,3.69973,
336.56662,0.22101,1079,3.7464,3.48632,
336.57327,0.22766,1079,3.75777,3.60592,
336.57986,0.23425,1079,3.74514,3.41751,
336.58664,0.23425,1079,3.66661,3.32817,
336.59341,0.23425,1079,3.85465,3.33544,
336.59976,0.23425,1079,3.80482,3.36256,
336.60648,0.23425,1079,3.79021,3.34322,
336.61356,0.23425,1079,3.83567,3.26087,
336.62021,0.23425,1079,3.83873,3.30879,
336.62692,0.02045,1080,3.84249,3.35285,
336.63364,0.02716,1080,3.7597,3.30113,
336.64005,0.03357,1080,3.79326,3.32693,
336.64688,0.04041,1080,3.73033,3.32551,
336.65335,0.04688,1080,3.74858,3.30195,
336.66006,0.05359,1080,3.75196,3.3018,
336.66672,0.06024,1080,3.74536,3.27044,
336.67349,0.06702,1080,3.84576,3.2949,
336.68015,0.07367,1080,3.88878,3.2722,
336.68686,0.08038,1080,3.88282,3.27486,
336.694,0.08752,1080,3.82909,3.25778,
336.70071,0.09424,1080,3.78199,3.29952,
336.70737,0.10089,1080,3.78414,3.29416,
336.71371,0.10724,1080,3.78406,3.28688,
336.72061,0.11414,1080,3.79174,3.31388,
336.7272,0.12073,1080,3.80154,3.31132,
336.73386,0.12738,1080,3.78049,3.34931,
336.74088,0.1344,1080,3.80918,3.37103,
336.74716,0.14069,1080,3.79277,3.35853,
336.75424,0.14777,1080,3.78909,3.34969,
336.76047,0.15399,1080,3.82677,3.3373,
336.76767,0.16119,1080,3.88592,3.38353,
336.7742,0.16772,1080,3.89704,3.37182,
336.78085,0.17438,1080,3.89536,3.45094,
336.78775,0.17438,1080,3.96939,3.55198,
336.79459,0.17438,1080,3.95464,3.66025,
336.80087,0.17438,1080,4.15723,3.72752,
336.80777,0.17438,1080,4.18616,3.71301,
336.81424,0.17438,1080,4.20143,3.79894,
336.82138,0.17438,1080,4.31506,3.79239,
336.82785,0.02008,1081,4.14752,3.74342,
336.83456,0.02679,1081,4.18071,3.76049,
336.84128,0.03351,1081,4.08641,3.84915,
336.84781,0.04004,1081,4.05567,3.80521,
336.85464,0.04688,1081,4.01232,3.76672,
336.86111,0.05334,1081,4.09285,3.82652,
336.86795,0.06018,1081,4.18804,3.87317,
336.87497,0.0672,1081,4.09127,3.76687,
336.88181,0.07404,1081,4.19888,3.7411,
336.88828,0.08051,1081,4.25851,3.70274,
336.89511,0.08734,1081,4.24849,3.77289,
336.90121,0.09344,1081,4.15717,3.81856,
336.90805,0.10028,1081,4.1614,3.8105,
336.91476,0.10699,1081,4.17688,3.84792,
336.92148,0.11371,1081,4.22128,3.75779,
336.9285,0.12073,1081,4.25294,3.7261,
336.93515,0.12738,1081,4.05011,3.72694,
336.94193,0.13416,1081,4.09082,3.75698,
336.94833,0.14056,1081,4.04854,3.81034,
336.95529,0.14752,1081,4.03574,3.82167,
336.96201,0.15424,1081,4.212,3.7549,
336.96823,0.16046,1081,4.26462,3.76728,
336.97549,0.16772,1081,4.14862,3.75556,
336.98184,0.17407,1081,4.16235,3.79473,
336.98886,0.18109,1081,4.03253,3.88129,
336.99527,0.1875,1081,4.00963,3.87228,
337.00192,0.19415,1081,3.97512,3.86527,
337.00888,0.20111,1081,4.00831,3.87304,
337.01511,0.20734,1081,4.01933,3.90518,
337.02194,0.21417,1081,3.99812,3.7858,
337.02859,0.22083,1081,4.2789,3.76646,
337.03592,0.22815,1081,4.26045,3.8516,
337.04214,0.23438,1081,4.21711,3.86608,
337.04904,0.24127,1081,4.35747,3.87456,
337.05576,0.24799,1081,4.33411,3.87803,
337.06235,0.25458,1081,4.33928,3.83031,
337.06912,0.26135,1081,4.18837,3.98188,
337.07541,0.26135,1081,4.38291,3.95041,
337.08279,0.26135,1081,4.35869,3.89379,
337.08896,0.26135,1081,4.19675,3.9829,
337.09598,0.02057,1082,4.27264,3.91327,
337.10263,0.02722,1082,4.27923,3.92688,
337.10941,0.034,1082,4.28206,4.03483,
337.116,0.04059,1082,4.28051,3.99904,
337.12283,0.04742,1082,4.28325,4.00211,
337.12918,0.05377,1082,4.22378,4.01713,
337.13608,0.06067,1082,4.16094,4.00989,
337.14267,0.06726,1082,4.13646,3.99528,
337.14908,0.07367,1082,4.29093,3.90543,
337.15622,0.08081,1082,4.2378,3.8416,
337.16275,0.08734,1082,4.32763,3.83717,
337.16983,0.09442,1082,4.28508,3.86102,
337.1763,0.10089,1082,4.20713,3.83355,
337.18271,0.1073,1082,4.19926,3.93891,
337.18924,0.11383,1082,4.16718,3.91364,
337.1965,0.12109,1082,4.19039,3.92527,
337.20316,0.12775,1082,4.19198,3.93374,
337.20981,0.1344,1082,4.1521,3.97879,
337.21634,0.14093,1082,4.26736,3.95292,
337.22318,0.14777,1082,4.42674,3.88406,
337.22971,0.14777,1082,4.51252,3.87845,
337.2366,0.14777,1082,4.41179,3.89367,
337.24307,0.14777,1082,4.52374,3.88856,
337.24954,0.01984,1083,4.55279,3.8321,
337.25638,0.02667,1083,4.55589,3.82914,
337.26309,0.03339,1083,4.5198,3.86658,
337.26993,0.04022,1083,4.48786,3.86554,
337.27664,0.04694,1083,4.5579,3.87049,
337.28348,0.05377,1083,4.51622,3.86639,
337.29019,0.06049,1083,4.52231,3.87094,
337.29642,0.06671,1083,4.50447,3.8804,
337.30362,0.07391,1083,4.33696,3.89056,
337.31039,0.08069,1083,4.33986,3.89309,
337.31705,0.08734,1083,4.34709,3.8781,
337.32382,0.09412,1083,4.41124,3.90025,
337.33035,0.10065,1083,4.28441,3.89941,
337.33707,0.10736,1083,4.39799,3.90229,
337.3436,0.11389,1083,4.42259,3.88905,
337.35001,0.1203,1083,4.42259,3.88905,
337.35672,0.12701,1083,4.42255,3.90178,
337.36343,0.13373,1083,4.44363,3.84697,
337.3707,0.14099,1083,4.31384,3.87049,
337.37723,0.14752,1083,4.46724,3.86421,
337.38394,0.15424,1083,4.29432,3.98645,
337.39072,0.16101,1083,4.36753,3.9772,
337.39755,0.16785,1083,4.40788,4.08554,
337.40335,0.17365,1083,4.20642,3.90193,
337.41031,0.1806,1083,4.22924,3.9173,
337.41745,0.18774,1083,4.24982,3.87759,
337.42422,0.19452,1083,4.22816,3.86383,
337.43088,0.20117,1083,4.22439,3.88899,
337.43729,0.20758,1083,4.43429,3.89382,
337.44424,0.21454,1083,4.2343,3.88675,
337.45078,0.22107,1083,4.29396,3.73157,
337.45743,0.22772,1083,4.29576,3.76079,
337.46396,0.22772,1083,4.20209,3.81348,
337.47067,0.22772,1083,4.21835,3.81095,
337.47739,0.22772,1083,4.25978,3.81603,
337.48404,0.22772,1083,4.368,3.81783,
337.49124,0.22772,1083,4.25749,3.7721,
337.49734,0.22772,1083,4.27898,3.79075,
337.50461,0.02057,1084,4.26509,3.80569,
337.51108,0.02704,1084,4.26267,3.84396,
337.51755,0.03351,1084,4.24642,3.80815,
337.52469,0.04065,1084,4.16854,3.79821,
337.53134,0.0473,1084,4.24513,3.82502,
337.53781,0.05377,1084,4.19716,3.84432,
337.54453,0.06049,1084,4.25504,3.83771,
337.55112,0.06708,1084,4.26259,3.79949,
337.55746,0.07343,1084,4.27216,3.78857,
337.56454,0.08051,1084,4.25942,3.84097,
337.57162,0.08759,1084,4.28641,3.82421,
337.57773,0.09369,1084,4.26181,3.75528,
337.58456,0.10052,1084,4.26073,3.78197,
337.59146,0.10742,1084,4.27533,3.8332,
337.59811,0.11407,1084,4.2757,3.86463,
337.60501,0.12097,1084,4.28931,3.83065,
337.61179,0.12775,1084,4.24992,3.81223,
337.6185,0.13446,1084,4.2562,3.86224,
337.62473,0.14069,1084,4.26252,3.79326,
337.63162,0.14758,1084,4.27419,3.80877,
337.63834,0.1543,1084,4.27321,3.8413,
337.64523,0.16119,1084,4.30683,3.86299,
337.65195,0.16791,1084,4.29546,3.85621,
337.65848,0.17444,1084,4.30793,3.87653,
337.66507,0.18103,1084,4.29676,3.84346,
337.67203,0.18799,1084,4.30173,3.83372,
337.67868,0.19464,1084,4.25826,3.77725,
337.68491,0.20087,1084,4.28472,3.84586,
337.6918,0.20776,1084,4.25414,3.86339,
337.69827,0.21423,1084,4.25566,3.82886,
337.70547,0.22144,1084,4.28622,3.86776,
337.71219,0.22815,1084,4.29127,3.86848,
337.71866,0.23462,1084,4.30064,3.85709,
337.72562,0.24158,1084,4.30159,3.83583,
337.73209,0.24805,1084,4.30272,3.82837,
337.73849,0.25446,1084,4.29128,3.90092,
337.74576,0.26172,1084,4.28406,3.82897,
337.75241,0.26837,1084,4.27998,3.81907,
337.75906,0.27502,1084,4.24906,3.85934,
337.76541,0.28137,1084,4.24289,3.84149,
337.77225,0.28821,1084,4.26779,3.81242,
337.77908,0.29504,1084,4.29632,3.83274,
337.78586,0.30182,1084,4.34555,3.86805,
337.79257,0.30853,1084,4.40181,3.88157,
337.7988,0.31476,1084,4.29322,3.88653,
337.80582,0.32178,1084,4.28226,3.83839,
337.81216,0.32812,1084,4.24843,3.8617,
337.81918,0.33514,1084,4.23643,3.8604,
337.82578,0.34174,1084,4.28509,3.82129,
337.83286,0.34882,1084,4.31938,3.77893,
337.83957,0.35553,1084,4.38675,3.77823,
337.84555,0.36151,1084,4.31818,3.80149,
337.85294,0.3689,1084,4.28583,3.79744,
337.85965,0.37561,1084,4.27769,3.78675,
337.8663,0.38226,1084,4.30814,3.75647,
337.87277,0.38873,1084,4.31164,3.78109,
337.87961,0.39557,1084,4.32361,3.75276,
337.88632,0.40228,1084,4.27852,3.75433,
337.8931,0.40906,1084,4.28039,3.71566,
337.89926,0.41522,1084,4.33709,3.73157,
337.9064,0.42236,1084,4.31568,3.73012,
337.91275,0.42871,1084,4.28414,3.73028,
337.9194,0.43536,1084,4.29006,3.69869,
337.92661,0.44257,1084,4.28358,3.73499,
337.93307,0.44904,1084,4.24994,3.70568,
337.93997,0.45593,1084,4.26905,3.67384,
337.9465,0.46246,1084,4.27154,3.69547,
337.95285,0.46881,1084,4.25588,3.68918,
337.95956,0.47552,1084,4.25075,3.7633,
337.96652,0.48248,1084,4.23893,3.68418,
337.97348,0.48944,1084,4.26003,3.69336,
337.98001,0.49597,1084,4.25711,3.68552,
337.98666,0.50262,1084,4.27768,3.65516,
337.99338,0.50934,1084,4.27675,3.63014,
337.99985,0.51581,1084,4.25105,3.61248,
338.00681,0.52277,1084,4.286,3.65616,
338.01321,0.52917,1084,4.30059,3.62955,
338.02005,0.53601,1084,4.2694,3.637,
338.02707,0.54303,1084,4.27991,3.63071,
338.03378,0.54974,1084,4.31117,3.63657,
338.04044,0.5564,1084,4.3113,3.63881,
338.04715,0.56311,1084,4.26485,3.70008,
338.0538,0.56976,1084,4.27969,3.65428,
338.06058,0.57654,1084,4.25657,3.65918,
338.0668,0.58276,1084,4.25793,3.63675,
338.07394,0.5899,1084,4.26091,3.63158,
338.08041,0.59637,1084,4.23493,3.61004,
338.08731,0.60327,1084,4.1668,3.59681,
338.09409,0.61005,1084,4.17489,3.60484,
338.10074,0.6167,1084,4.19596,3.5926,
338.10715,0.62311,1084,4.22012,3.60828,
338.11392,0.62988,1084,4.23242,3.6017,
338.12064,0.6366,1084,4.18966,3.63705,
338.12717,0.64313,1084,4.27041,3.60809,
338.13382,0.64978,1084,4.35082,3.61444,
338.14108,0.65704,1084,4.28408,3.58819,
338.14743,0.66339,1084,4.27394,3.59601,
338.15427,0.67023,1084,4.27507,3.59237,
338.16098,0.67694,1084,4.21462,3.58679,
338.16776,0.68372,1084,4.24919,3.63084,
338.17392,0.68988,1084,4.2198,3.66181,
338.18106,0.69702,1084,4.20468,3.62704,
338.18802,0.70398,1084,4.17378,3.59988,
338.19431,0.71027,1084,4.27131,3.61848,
338.20126,0.71722,1084,4.34939,3.59365,
338.20908,0.72504,1084,4.17171,3.56311,
338.21469,0.73065,1084,4.17376,3.60035,
338.22134,0.7373,1084,4.26615,3.62741,
338.22794,0.7439,1084,4.24606,3.64824,
338.23416,0.75012,1084,4.24072,3.64189,
338.24106,0.75702,1084,4.21829,3.62875,
338.24765,0.76361,1084,4.21259,3.62526,
338.25443,0.77039,1084,4.20542,3.62029,
338.26151,0.77747,1084,4.23737,3.62838,
338.26791,0.78387,1084,4.19769,3.60701,
338.27463,0.79059,1084,4.1755,3.61603,
338.28146,0.79742,1084,4.18657,3.62786,
338.28781,0.80377,1084,4.1813,3.66252,
338.29507,0.81104,1084,4.20412,3.66238,
338.30161,0.81757,1084,4.19883,3.61265,
338.30832,0.82428,1084,4.19394,3.60042,
338.31522,0.83118,1084,4.36779,3.61487,
338.32175,0.83771,1084,4.17734,3.61199,
338.32822,0.84418,1084,4.22785,3.61837,
338.33475,0.85071,1084,4.20983,3.64294,
338.34152,0.85748,1084,4.24041,3.60705,
338.34805,0.86401,1084,4.26061,3.62169,
338.35458,0.87054,1084,4.26717,3.58879,
338.36191,0.87787,1084,4.2982,3.63025,
338.36832,0.88428,1084,4.24331,3.66623,
338.37552,0.89148,1084,4.29077,3.671,
338.38162,0.89758,1084,4.21279,3.66724,
338.38882,0.90479,1084,4.25552,3.68704,
338.39487,0.91083,1084,4.2272,3.6573,
338.40189,0.91785,1084,4.20962,3.60259,
338.40884,0.9248,1084,4.15723,3.57691,
338.41525,0.93121,1084,4.16026,3.5801,
338.42209,0.93805,1084,4.16865,3.57021,
338.42874,0.9447,1084,4.16816,3.59673,
338.43564,0.9516,1084,4.18417,3.62339,
